Zeitpunkt des Exports,Messstellenname,ID,Messstellenart,Hoehensystem,Gelaendehoehe (in Meter HS),Filteroberkante (in Meter HS),Filterunterkante (in Meter HS),NW - Niedrigster gemessener Wasserstand [cm u. GOK],MW - Mittlerer Wasserstand [cm u. GOK],HW - Hoechster gemessener Wasserstand [cm u. GOK],NW - Niedrigster gemessener Wasserstand [m ue. NHN],MW - Mittlerer Wasserstand [m ue. NHN],HW - Hoechster gemessener Wasserstand [m ue. NHN],Bezugszeitraum Hauptwerte,MW Januar [cm uGOK],MW Februar [cm uGOK],MW Maerz [cm uGOK],MW April [cm uGOK],MW Mai [cm uGOK],MW Juni [cm uGOK],MW Juli [cm uGOK],MW August [cm uGOK],MW September [cm uGOK],MW Oktober [cm uGOK],MW November [cm uGOK],MW Dezember [cm uGOK],Grundwasserleiterkomplex,loc_id,loc_name,east_3857,north_3857,east_25833,north_25833,x,y,geometry
02.02.2026,"31481174, Eberswalde, VPKA, P 1174, Ammonpark",31481174,Beobachtungsrohr,NHN16,"13,8","7,75","5,75",85,60,28,"12,95","13,2","13,52",1984 / 2025,,,,,,,,,,,,,,9748,"31481174, Eberswalde, VPKA, P 1174, Ammonpark",1538160.46458478,6951995.5300747,420338.0,5854245.0,420338.0,5854245.0,POINT (4578165.61929925 3309342.792513186)
02.02.2026,"37441840, Blankensee, Str.n.SchiaÃ",37441840,Beobachtungsrohr,NHN16,"35,1","25,6","23,6",187,133,39,"33,23","33,77","34,71",1968 / 2025,,,,,,,,,,,,,,13617,"37441840, Blankensee, Str.n.Schiaß",1462710.24835071,6846219.42834546,373023.0,5790942.0,373023.0,5790942.0,POINT (4535333.018926199 3242905.8722827826)
02.02.2026,"34392100, Kleinwudicke",34392100,Beobachtungsrohr,NHN92,"37,1","17,1","15,1",694,638,569,"30,16","30,72","31,41",2013 / 2025,,,,,,,,,,,,,,15420,"34392100, Kleinwudicke",1359006.82194286,6908259.4990711,310906.0,5830775.0,310906.0,5830775.0,POINT (4470613.952564989 3278372.7215924836)
02.02.2026,"31449104, Ludwigsaue",31449104,Beobachtungsrohr,NHN92,"43,1","37,8","35,8",615,518,368,"36,95","37,92","39,42",1973 / 2025,,,,,,,,,,,,,,13927,"31449104, Ludwigsaue",1447992.11540711,6951281.5082706,365762.0,5855019.0,365762.0,5855019.0,POINT (4523659.631539848 3306349.4805144635)
02.02.2026,"28501101, Passow, Fbr.",28501101,FeuerlÃ¶schbrunnen,NHN92,"14,2",,,212,150,79,"12,08","12,7","13,41",1967 / 2025,,,,,,,,,,,,,,10111,"28501101, Passow, Fbr.",1571201.57538897,7009423.49901615,440760.0,5888503.0,440760.0,5888503.0,POINT (4596163.456258602 3344944.9528006264)
02.02.2026,"41516011, Werben",41516011,Beobachtungsrohr,NHN92,"59,6","6,6","4,6",395,345,260,"55,65","56,15",57,2008 / 2025,,,,,,,,,,,,,,11044,"41516011, Werben",1582165.79921254,6765354.41719089,445729.5,5739897.0,445729.5,5739897.0,POINT (4611382.770205608 3196946.464501414)
02.02.2026,"42519198, Cottbus-StnC",42519198,Beobachtungsrohr,NHN92,"75,2",,,363,321,287,"71,57","71,99","72,33",1996 / 2025,,,,,,,,,,,,,,13172,"42519198, Cottbus-StnC",1595145.72477871,6752349.03449406,453694.45,5731776.27,453694.45,5731776.27,POINT (4619886.295166721 3189385.434239976)
02.02.2026,"43453538, Beyern",43453538,Beobachtungsrohr,NHN92,"82,7","78,2","76,2",219,120,14,"80,51","81,5","82,56",1963 / 2025,111,101,94,93,102,112,123,127,134,137,135,126,,10715,"43453538, Beyern",1469512.51363918,6731747.88172812,375450.0,5720334.0,375450.0,5720334.0,POINT (4542601.270175 3172605.8733590976)
02.02.2026,"35406370, Brandenburg, Plauerhof",35406370,Beobachtungsrohr,NHN92,"30,5","24,4","23,4",333,242,142,"27,17","28,08","29,08",1970 / 2025,,,,,,,,,,,,,,12414,"35406370, Brandenburg, Plauerhof",1385080.27659225,6875441.76445629,326060.0,5810231.0,326060.0,5810231.0,POINT (4487150.613864268 3258921.462696549)
02.02.2026,"42473638, Brenitz",42473638,FeuerlÃ¶schbrunnen,NN,"98,65",,,214,145,67,"96,51","97,2","97,98",1968 / 2025,,,,,,,,,,,,,,12895,"42473638, Brenitz",1514081.87057984,6746427.94689073,403339.58,5728824.67,403339.58,5728824.67,POINT (4569846.621678447 3182989.6841141772)
02.02.2026,"27501048, LÃ¼tzlow Nord UP",27501048,Beobachtungsrohr,NHN92,"70,3","-26,82","-30,82",3757,3660,3518,"32,73","33,7","35,12",1984 / 2025,,,,,,,,,,,,,,9830,"27501048, Lützlow Nord UP",1561617.20439695,7030307.1363577,435171.0,5901079.0,435171.0,5901079.0,POINT (4589711.695258149 3357111.281034241)
02.02.2026,"30401381, Kyritz, Feuerwache, FL",30401381,FeuerlÃ¶schbrunnen,NHN92,"39,9",,,229,81,-16,"37,61","39,09","40,06",1957 / 2025,,,,,,,,,,,,,,14358,"30401381, Kyritz, Feuerwache, FL",1379528.72800006,6972414.5101509,324796.0,5869084.0,324796.0,5869084.0,POINT (4481814.043382275 3317551.140112625)
02.02.2026,"35406384, Knoblauch, ca. 1 km sÃ¼dl., UP",35406384,Beobachtungsrohr,NHN92,"32,6","-10,4","-12,4",351,286,189,"29,09","29,74","30,71",1976 / 2025,,,,,,,,,,,,,,12407,"35406384, Knoblauch, ca. 1 km südl., UP",1374931.17994421,6879932.89708963,319961.0,5813190.0,319961.0,5813190.0,POINT (4480862.167128464 3261453.455958812)
02.02.2026,"42517005, Gulben",42517005,Beobachtungsrohr,NHN92,"60,8","55,8","53,8",211,141,48,"58,69","59,39","60,32",1973 / 2025,137,131,125,124,129,135,144,149,153,153,150,144,,10713,"42517005, Gulben",1586633.87710432,6761766.50351602,448474.0,5737651.0,448474.0,5737651.0,POINT (4614275.053297084 3194892.4201050443)
02.02.2026,"32449204, GroÃ Ziethen OP",32449204,Beobachtungsrohr,NHN92,45,31,29,376,238,20,"41,24","42,62","44,8",1973 / 2025,,,,,,,,,,,,,,13424,"32449204, Groß Ziethen OP",1450816.43825669,6933303.50978369,367174.0,5844107.0,367174.0,5844107.0,POINT (4525824.700833584 3295558.05205435)
02.02.2026,"41486604, Luckau",41486604,Beobachtungsrohr,NHN16,"64,87","62,33","61,33",246,177,86,"62,41","63,1","64,01",1970 / 2025,,,,,,,,,,,,,,9645,"41486604, Luckau",1525440.14943404,6773431.43564295,410687.0,5745386.0,410687.0,5745386.0,POINT (4576042.652992283 3200023.684961427)
02.02.2026,"37539448, Gr. Lindow,10/1978,alte Eichen",37539448,Beobachtungsrohr,NHN16,"33,2","25,7","23,7",247,219,182,"30,73","31,01","31,38",1978 / 2025,,,,,,,,,,,,,,8527,"37539448, Gr. Lindow,10/1978,alte Eichen",1617966.41340152,6843303.42229869,468209.0,5787630.0,468209.0,5787630.0,POINT (4630531.631015893 3246140.2821002207)
02.02.2026,"37441878, Wildenbruch, ca. 1,2 km nordwestl.",37441878,Beobachtungsrohr,NHN92,"52,6","29,1","27,1",1544,1437,1333,"37,16","38,23","39,27",2009 / 2025,,,,,,,,,,,,,,15182,"37441878, Wildenbruch, ca. 1,2 km nordwestl.",1453056.42164416,6853210.14210967,367219.0,5795371.0,367219.0,5795371.0,POINT (4529237.2283948595 3246926.6921185404)
02.02.2026,"29438430, Heinrichsdorf, Dorfstr., Fl",29438430,FeuerlÃ¶schbrunnen,NHN92,"60,6",55,53,445,336,181,"56,15","57,24","58,79",1960 / 2025,,,,,,,,,,,,,,14400,"29438430, Heinrichsdorf, Dorfstr., Fl",1442258.4719382,6991384.57844756,362980.0,5879265.0,362980.0,5879265.0,POINT (4519200.466213703 3330351.124791763)
02.02.2026,"44486014, GrÃ¼newalde",44486014,Beobachtungsrohr,NHN92,"104,14","97,14","95,14",224,181,143,"101,9","102,33","102,71",2012 / 2025,,,,,,,,,,,,,,14898,"44486014, Grünewalde",1526220.02145747,6712332.66542563,410501.0,5707532.0,410501.0,5707532.0,POINT (4578448.218723764 3162226.6555281915)
02.02.2026,"33522325, VoÃberg, KSP Nr. 53",33522325,Beobachtungsrohr,NHN92,"7,9","0,46","-0,54",241,174,59,"5,49","6,16","7,31",1972 / 2025,,,,,,,,,,,,,,9104,"33522325, Voßberg, KSP Nr. 53",1601873.72927581,6914377.32662785,458703.0,5831001.0,458703.0,5831001.0,POINT (4618054.010386758 3288783.389864654)
02.02.2026,"33451751, Stolpe-SÃ¼d, Kuckucksruf OP",33451751,Beobachtungsrohr,NHN92,"33,7","30,5","28,5",329,282,229,"30,41","30,88","31,41",2012 / 2025,,,,,,,,,,,,,,15286,"33451751, Stolpe-Süd, Kuckucksruf OP",1473281.15779797,6914619.37257789,380522.0,5832436.0,380522.0,5832436.0,POINT (4539950.000440964 3284831.7638672534)
02.02.2026,"36412040, Brandenburg-Neuendorf",36412040,Beobachtungsrohr,NHN92,"30,1","24,6","22,6",244,196,84,"27,66","28,14","29,26",2001 / 2025,,,,,,,,,,,,,,13404,"36412040, Brandenburg-Neuendorf",1392199.47151066,6871702.33201829,330330.0,5807800.0,330330.0,5807800.0,POINT (4491578.08479323 3256790.0849724384)
02.02.2026,"36441989, Potsdam, Goetheplatz UF",36441989,Beobachtungsrohr,NHN92,35,"29,5","27,5",436,355,262,"30,64","31,45","32,38",1976 / 2025,,,,,,,,,,,,,,12457,"36441989, Potsdam, Goetheplatz UF",1458572.44969736,6872074.75369252,370900.0,5806795.0,370900.0,5806795.0,POINT (4532121.840214741 3258580.445958739)
02.02.2026,"35532632, Lebus (Deich)",35532632,Beobachtungsrohr,NHN16,"16,4","8,66","7,16",203,143,19,"14,37","14,97","16,21",1976 / 2025,,,,,,,,,,,,,,9308,"35532632, Lebus (Deich)",1624118.32025106,6883274.16151949,472121.0,5812004.0,472121.0,5812004.0,POINT (4632754.195496689 3270741.791493466)
02.02.2026,"27485004, Gollmitz UP",27485004,Beobachtungsrohr,NHN92,"59,44","-93,06","-95,06",203,157,22,"57,41","57,87","59,22",1971 / 2025,,,,,,,,,,,,,,15474,"27485004, Gollmitz UP",1523222.78058797,7037270.07510773,412239.0,5905608.0,412239.0,5905608.0,POINT (4566514.895989767 3360046.510864175)
02.02.2026,"35459843, Teltow,Lichterf.A./Hauffstr,OP, UF",35459843,Beobachtungsrohr,NHN92,42,"-0,9","-2,9",812,745,637,"33,88","34,55","35,63",1974 / 2025,,,,,,,,,,,,,,13221,"35459843, Teltow,Lichterf.A./Hauffstr,OP, UF",1479168.62443192,6874248.87611765,383519.0,5807806.0,383519.0,5807806.0,POINT (4544642.075963603 3260457.865978611)
02.02.2026,"31481924, Eberswalde,SVKE",31481924,Beobachtungsrohr,NHN92,"52,6",,,794,627,412,"44,66","46,33","48,48",1983 / 2025,,,,,,,,,,,,,,8689,"31481924, Eberswalde,SVKE",1539067.15624866,6962068.40413401,420986.0,5860313.0,420986.0,5860313.0,POINT (4578391.386468381 3315443.9265051926)
02.02.2026,"35432324, Eiche Ehrenpfortenberg",35432324,Beobachtungsrohr,NHN16,"54,14","10,52","8,52",2530,2450,2350,"28,84","29,64","30,64",1989 / 2025,,,,,,,,,,,,,,17415,"35432324, Eiche Ehrenpfortenberg",1445308.32438331,6874448.00715502,362834.0,5808461.0,362834.0,5808461.0,POINT (4523959.5538539635 3259687.7733889013)
02.02.2026,"30410630, Tornow, Weg n. SchÃ¶nberg",30410630,Beobachtungsrohr,NHN92,"42,8",,,221,167,79,"40,59","41,13","42,01",1969 / 2025,,,,,,,,,,,,,,14716,"30410630, Tornow, Weg n. Schönberg",1392353.34772632,6976019.88491569,332611.0,5870979.0,332611.0,5870979.0,POINT (4489478.601275214 3319982.539717535)
02.02.2026,"38441730, ZÃ¼lichendorf Ost",38441730,Beobachtungsrohr,NHN92,"48,58","30,55","28,55",161,124,58,"46,97","47,34",48,1999 / 2025,,,,,,,,,,,,,,13812,"38441730, Zülichendorf Ost",1450481.810203,6821371.69230139,365112.0,5775921.0,365112.0,5775921.0,POINT (4528474.372903969 3227371.9139725897)
02.02.2026,"37539423, Brieskow, B 112",37539423,Beobachtungsrohr,NHN92,25,"21,7","20,7",391,300,17,"21,09",22,"24,83",1967 / 2025,,,,,,,,,,,,,,9064,"37539423, Brieskow, B 112",1623272.55895342,6846740.89111999,471476.0,5789713.0,471476.0,5789713.0,POINT (4633647.741566456 3248444.1122140037)
02.02.2026,"27400070, Wernikow OP",27400070,Beobachtungsrohr,NHN92,"77,1",70,68,644,577,489,"70,66","71,33","72,21",2003 / 2025,,,,,,,,,,,,,,15188,"27400070, Wernikow OP",1384775.81937011,7022447.06173147,329036.0,5898997.0,329036.0,5898997.0,POINT (4483962.604042976 3347687.3683746355)
02.02.2026,"37539047, Wiesenau",37539047,Beobachtungsrohr,NHN92,"24,3","16,3","14,3",169,133,62,"22,61","22,97","23,68",1968 / 2025,,,,,,,,,,,,,,8946,"37539047, Wiesenau",1624675.76763695,6842536.50961553,472322.0,5787136.0,472322.0,5787136.0,POINT (4634669.307815855 3245929.52852947)
02.02.2026,"27505014, LÃ¼tzlow SÃ¼d UP",27505014,Beobachtungsrohr,NHN16,58,"-7,06","-11,06",1218,1162,1033,"45,82","46,38","47,67",1984 / 2025,,,,,,,,,,,,,,10123,"27505014, Lützlow Süd UP",1562965.76607143,7025302.19218239,435939.0,5898075.0,435939.0,5898075.0,POINT (4590687.1384286415 3354166.0495198476)
02.02.2026,"26490028, Prenzlau, UNI-Center",26490028,Beobachtungsrohr,NHN16,"29,1","4,93","3,93",574,478,354,"23,36","24,32","25,56",2000 / 2025,,,,,,,,,,,,,,9114,"26490028, Prenzlau, UNI-Center",1543652.11249682,7041925.08244553,424515.0,5908178.0,424515.0,5908178.0,POINT (4578584.696304983 3363460.22279524)
02.02.2026,"38441737, Hennickendorf, Friedhof, OP",38441737,Beobachtungsrohr,NHN92,"56,2","35,6","33,6",1502,1438,1331,"41,18","41,82","42,89",1980 / 2025,,,,,,,,,,,,,,13813,"38441737, Hennickendorf, Friedhof, OP",1459544.28853203,6829928.21826055,370822.0,5781019.0,370822.0,5781019.0,POINT (4533820.387901698 3232851.7656217087)
02.02.2026,"31481923, Eberswalde,Schillertreppe",31481923,Beobachtungsrohr,NHN92,"31,5","19,55","17,55",428,391,362,"27,22","27,59","27,88",1995 / 2025,,,,,,,,,,,,,,8688,"31481923, Eberswalde,Schillertreppe",1538252.59925615,6951314.59620115,420387.0,5853833.0,420387.0,5853833.0,POINT (4578243.07062421 3308934.9538837015)
02.02.2026,"29519030, Schwedt, Kreuzung Teichmann-Seelenbinder StraÃe",29519030,Beobachtungsrohr,NHN92,6,,,329,265,170,"2,71","3,35","4,3",1984 / 2025,,,,,,,,,,,,,,9870,"29519030, Schwedt, Kreuzung Teichmann-Seelenbinder Straße",1588867.04963614,6994733.2938968,451285.0,5879570.0,451285.0,5879570.0,POINT (4607286.021834658 3336754.5828734883)
02.02.2026,"31445100, LÃ¶wenberg OP",31445100,Beobachtungsrohr,NHN92,"47,5","27,4","25,4",303,275,231,"44,47","44,75","45,19",1980 / 2025,,,,,,,,,,,,,,14090,"31445100, Löwenberg OP",1464660.70917571,6961998.0718366,376015.0,5861215.0,376015.0,5861215.0,POINT (4533459.251599626 3313240.4805580894)
02.02.2026,"35432575, Falkenrehde, Gemeindehaus",35432575,Beobachtungsrohr,NHN92,"35,7","28,7","26,7",623,554,473,"29,47","30,16","30,97",1961 / 2025,,,,,,,,,,,,,,15430,"35432575, Falkenrehde, Gemeindehaus",1438611.70361099,6890179.86066664,359018.0,5818155.0,359018.0,5818155.0,POINT (4519483.029291084 3269098.5611346094)
02.02.2026,"34426024, Wachow,ca. 1 km sÃ¼dÃ¶stl.Wachow",34426024,Beobachtungsrohr,NHN92,"32,3","22,6","20,6",293,180,39,"29,37","30,5","31,91",1969 / 2025,,,,,,,,,,,,,,14316,"34426024, Wachow,ca. 1 km südöstl.Wachow",1422050.70551352,6895577.79327938,349021.0,5821738.0,349021.0,5821738.0,POINT (4509261.875729388 3271985.0151809235)
02.02.2026,"34447013, Dallgow, nÃ¶rdlich der Bahngleise",34447013,Beobachtungsrohr,NHN92,"32,7","29,09","27,09",346,276,159,"29,24","29,94","31,11",2001 / 2025,,,,,,,,,,,,,,14255,"34447013, Dallgow, nördlich der Bahngleise",1456996.95959266,6898884.18349706,370369.0,5823137.0,370369.0,5823137.0,POINT (4530463.403671887 3274852.1686554058)
02.02.2026,"30454311, Falkenthal, Breite StraÃe",30454311,Beobachtungsrohr,NHN16,"43,6","36,15","34,15",271,227,171,"40,89","41,33","41,89",2020 / 2025,,,,,,,,,,,,,,16153,"30454311, Falkenthal, Breite Straße",1480337.3036241,6964769.81907847,385529.0,5862652.0,385529.0,5862652.0,POINT (4542851.860177257 3315331.5052508395)
02.02.2026,"33427180, Ribbeck, Marienhof",33427180,Beobachtungsrohr,NHN92,"31,1","22,7","21,2",269,190,49,"28,41","29,2","30,61",1971 / 2025,,,,,,,,,,,,,,13673,"33427180, Ribbeck, Marienhof",1419599.95813925,6917292.38511813,347938.53,5834965.2,347938.53,5834965.2,POINT (4507267.108683118 3285108.733553939)
02.02.2026,"35422521, Deetz-Schmergow UP",35422521,Beobachtungsrohr,NHN92,"31,1","15,7","13,7",244,157,107,"28,66","29,53","30,03",1999 / 2025,,,,,,,,,,,,,,14263,"35422521, Deetz-Schmergow UP",1423706.99519605,6880533.26150799,349750.0,5812554.0,349750.0,5812554.0,POINT (4510623.61700393 3262871.1250158832)
02.02.2026,"45468060, OschÃ¤tzchen",45468060,Beobachtungsrohr,NN,"89,45",,,301,252,165,"86,44","86,93","87,8",1971 / 2025,,,,,,,,,,,,,,11851,"45468060, Oschätzchen",1489677.04965998,6707282.22334291,387652.92,5704843.67,387652.92,5704843.67,POINT (4555835.1126763895 3157980.621276455)
02.02.2026,"29510149, Vierraden (Str.Brunnengalerie)",29510149,Beobachtungsrohr,NHN92,"4,4",,,450,389,276,"-0,1","0,51","1,64",1963 / 2025,,,,,,,,,,,,,,9662,"29510149, Vierraden (Str.Brunnengalerie)",1592885.75258193,7000587.0361365,453738.0,5883060.0,453738.0,5883060.0,POINT (4609491.052572716 3340407.372940786)
02.02.2026,"37485037, Gussow OP 1/23",37485037,Beobachtungsrohr,NHN16,"35,22","26,72","24,72",165,128,71,"33,57","33,94","34,51",1997 / 2025,,,,,,,,,,,,,,17284,"37485037, Gussow OP 1/23",1529108.27990986,6847401.38325008,413747.0,5790787.0,413747.0,5790787.0,POINT (4575974.990412306 3245550.46220665)
02.02.2026,"41535001, GroÃ Gastrose",41535001,Beobachtungsrohr,NHN92,"55,4","48,4","46,4",787,333,23,"47,53","52,07","55,17",2001 / 2025,,,,,,,,,,,,,,10527,"41535001, Groß Gastrose",1629506.62062713,6778961.195219,475091.06,5748064.5,475091.06,5748064.5,POINT (4640117.817633755 3207112.8942279215)
02.02.2026,"27505013, LÃ¼tzlow SÃ¼d MP",27505013,Beobachtungsrohr,NHN16,58,"22,78","21,78",1620,1538,1308,"41,8","42,62","44,92",1997 / 2025,,,,,,,,,,,,,,9320,"27505013, Lützlow Süd MP",1562962.31957121,7025310.50406964,435937.0,5898080.0,435937.0,5898080.0,POINT (4590684.794797675 3354170.9018860934)
02.02.2026,"28463205, Bandelowshof",28463205,Beobachtungsrohr,NHN92,"62,4","57,7","56,7",312,248,158,"59,28","59,92","60,82",2007 / 2025,,,,,,,,,,,,,,14812,"28463205, Bandelowshof",1500216.83459275,7009047.25170733,398105.0,5888995.0,398105.0,5888995.0,POINT (4553569.053113807 3342489.6880411003)
02.02.2026,"37539424, Brieskow,Georg-Schacht-Str.",37539424,Beobachtungsrohr,NHN92,"36,4",,,695,580,441,"29,45","30,6","31,99",1967 / 2025,,,,,,,,,,,,,,9065,"37539424, Brieskow,Georg-Schacht-Str.",1621313.21415555,6846300.95800229,470273.0,5789451.0,470273.0,5789451.0,POINT (4632465.522278409 3248099.9435537616)
02.02.2026,"27400245, Neu CÃ¶lln, Freyenstein 1/24",27400245,Beobachtungsrohr,NHN16,"98,9","68,9","66,9",,,,,,,keine Daten vorhanden,,,,,,,,,,,,,,17450,"27400245, Neu Cölln, Freyenstein 1/24",1377999.63816671,7032334.51418687,325189.0,5905056.0,325189.0,5905056.0,POINT (4479702.448981976 3353465.046064447)
02.02.2026,"39486037, Briesen OT Brand",39486037,Beobachtungsrohr,NHN92,"51,9",,,245,179,92,"49,45","50,11","50,98",1970 / 2025,,,,,,,,,,,,,,9549,"39486037, Briesen OT Brand",1526774.91876024,6805354.86860481,411860.0,5765033.0,411860.0,5765033.0,POINT (4575864.257720712 3219714.764829831)
02.02.2026,"38441701, BerkenbrÃ¼ck, Ruhlsdorfer Weg",38441701,Beobachtungsrohr,NHN92,"45,9","40,6","38,6",441,384,337,"41,49","42,06","42,53",1968 / 2025,,,,,,,,,,,,,,14915,"38441701, Berkenbrück, Ruhlsdorfer Weg",1460577.63345021,6825405.14612523,371385.0,5778230.0,371385.0,5778230.0,POINT (4534574.0107804295 3230107.113244674)
02.02.2026,"31481915, Eberswalde, Clars-Zetkin-Siedlung UP",31481915,Beobachtungsrohr,NHN16,"37,8","-79,2","-81,2",552,472,401,"32,28","33,08","33,79",1969 / 2025,,,,,,,,,,,,,,10149,"31481915, Eberswalde, Clars-Zetkin-Siedlung UP",1527999.43430772,6957051.09296461,414243.0,5857401.0,414243.0,5857401.0,POINT (4571865.4424756365 3312072.456796873)
02.02.2026,"35416180, Brielow, Abzweig nach Radewege",35416180,Beobachtungsrohr,NHN92,"32,25","26,7","25,4",349,279,200,"28,76","29,46","30,25",1970 / 2025,,,,,,,,,,,,,,13906,"35416180, Brielow, Abzweig nach Radewege",1395860.54687311,6887205.62980428,332889.0,5817165.0,332889.0,5817165.0,POINT (4493484.264321066 3266310.3069944996)
02.02.2026,"35442250, Bornstedt, Eichenallee, OP",35442250,Beobachtungsrohr,NHN92,"38,76","9,76","5,76",813,694,525,"30,63","31,82","33,51",1968 / 2025,,,,,,,,,,,,,,13551,"35442250, Bornstedt, Eichenallee, OP",1450237.56705942,6874412.07458485,365845.0,5808356.0,365845.0,5808356.0,POINT (4526970.808534014 3259790.271313297)
02.02.2026,"39471203, Baruth, ca. 1km Ã¶stl. der Bahnanlage, MP",39471203,Beobachtungsrohr,NHN92,"55,5","-8,6","-10,6",270,197,135,"52,8","53,53","54,15",1976 / 2025,,,,,,,,,,,,,,13760,"39471203, Baruth, ca. 1km östl. der Bahnanlage, MP",1505822.64380797,6810572.22084377,399013.0,5768484.0,399013.0,5768484.0,POINT (4562809.121705388 3222277.5116683277)
02.02.2026,"27381010, LockstÃ¤dt OP",27381010,Beobachtungsrohr,NHN92,"49,7","36,7","34,7",203,134,40,"47,67","48,36","49,3",1996 / 2025,,,,,,,,,,,,,,14814,"27381010, Lockstädt OP",1338370.91163115,7022362.04935998,301205.0,5900024.0,301205.0,5900024.0,POINT (4456127.90353142 3346780.5520341997)
02.02.2026,"35416174, Butzow 1/23",35416174,Beobachtungsrohr,NHN16,"35,08","28,58","26,58",640,549,391,"28,68","29,59","31,17",1970 / 2025,,,,,,,,,,,,,,17282,"35416174, Butzow 1/23",1404093.31712266,6890208.28259971,337971.0,5818823.0,337971.0,5818823.0,POINT (4498439.536022332 3268314.844418583)
02.02.2026,"37505011, Diensdorf-Radlow",37505011,Beobachtungsrohr,NHN92,"81,4","57,8","53,8",1576,1498,1361,"65,64","66,42","67,79",1976 / 2025,,,,,,,,,,,,,,10910,"37505011, Diensdorf-Radlow",1568820.48280321,6840803.32866719,438043.3,5786385.56,438043.3,5786385.56,POINT (4600519.740961464 3242826.298187981)
02.02.2026,"39451260, DÃ¼mde, Friedhof",39451260,Beobachtungsrohr,NHN92,51,"45,5","43,5",224,164,75,"48,76","49,36","50,25",1968 / 2025,,,,,,,,,,,,,,13517,"39451260, Dümde, Friedhof",1483157.8975838,6813184.46095595,385092.0,5770391.0,385092.0,5770391.0,POINT (4548788.693214206 3223225.1280432465)
02.02.2026,"45468056, Stolzenhain",45468056,Beobachtungsrohr,NN,"91,35",,,212,153,41,"89,23","89,82","90,94",1971 / 2025,,,,,,,,,,,,,,11849,"45468056, Stolzenhain",1492963.64912812,6699934.11731331,389603.62,5700225.55,389603.62,5700225.55,POINT (4558096.711265646 3153504.750200205)
02.02.2026,"45488025, Ruhland",45488025,Beobachtungsrohr,NHN92,"100,3","82,2","81,2",622,449,277,"94,08","95,81","97,53",1971 / 2025,,,,,,,,,,,,,,10934,"45488025, Ruhland",1537805.28491654,6699162.49611099,417590.0,5699215.0,417590.0,5699215.0,POINT (4586089.375422841 3154409.6889989157)
02.02.2026,"28463233, Templin MP",28463233,Beobachtungsrohr,NHN92,"64,2","20,2","16,2",1051,996,909,"53,69","54,24","55,11",2007 / 2025,,,,,,,,,,,,,,15313,"28463233, Templin MP",1502379.76769851,7006697.66994602,399375.0,5887559.0,399375.0,5887559.0,POINT (4554936.109553517 3341144.3861766495)
02.02.2026,"42510077, Kackrow",42510077,FeuerlÃ¶schbrunnen,NHN92,"66,7",,,368,233,89,"63,02","64,37","65,81",1953 / 2025,,,,,,,,,,,,,,12830,"42510077, Kackrow",1579451.38473415,6751539.95102233,443953.35,5731374.52,443953.35,5731374.52,POINT (4610194.608660426 3188316.995743853)
02.02.2026,"36451329, GroÃbeeren, NuÃallee, UP",36451329,Beobachtungsrohr,NHN92,"44,15","-13,5",-15,724,618,464,"36,91","37,97","39,51",1969 / 2025,,,,,,,,,,,,,,12964,"36451329, Großbeeren, Nußallee, UP",1482307.42495782,6864685.78647788,385301.0,5801929.0,385301.0,5801929.0,POINT (4546825.471429535 3254715.1907254294)
02.02.2026,"36441987, Pdm.-Bbg., Dianapark, OP",36441987,Beobachtungsrohr,NHN92,35,"29,8","27,8",451,386,284,"30,49","31,14","32,16",1976 / 2025,,,,,,,,,,,,,,12455,"36441987, Pdm.-Bbg., Dianapark, OP",1460814.54949084,6870604.76204668,372247.0,5805863.0,372247.0,5805863.0,POINT (4533530.04307656 3257743.0629282794)
