well_id,region,slope_m_per_year,p_value,tau,mean_level,std_level,total_change_est,count,start_date,end_date
37441817,Brandenburg,-0.009578234265734304,3.6597326603359635e-23,-0.18969660025798743,34.867132412672625,0.23932713933790953,-0.2489160839160849,1231,2000-01-02,2025-12-28
38431488,Brandenburg,0.0011805106658045485,0.01516077118312643,0.0467023758728897,46.51023558082859,0.13501792064935,0.030678733031668102,1231,2000-01-02,2025-12-28
33522326,Brandenburg,-0.007213627386438506,4.794923217327193e-16,-0.15603329108390684,6.387017184942717,0.2656717278361654,-0.18677419354838865,1222,2000-01-02,2025-11-23
39451252,Brandenburg,-0.004511115685467441,4.379376249367818e-11,-0.12707325732509703,51.06012315270936,0.17389583996902666,-0.11723342939481711,1218,2000-01-02,2025-12-28
33407910,Brandenburg,-0.009228862973760863,2.552925608997242e-18,-0.16846393173298976,27.76641025641026,0.2978728981486306,-0.2398367346938757,1209,2000-01-02,2025-12-28
30438402,Brandenburg,-0.0012618759716706068,0.2134825890414278,-0.02408661268789147,40.13956286427977,0.2696608649792759,-0.03272067714631709,1201,2000-01-02,2025-12-07
31490600,Brandenburg,0.005202991452991474,0.0006105002183604643,0.06530204575686316,28.28287793047696,0.5187845338253444,0.13521367521367575,1237,2000-01-02,2025-12-28
35442254,Brandenburg,-0.01070006892986397,2.5740842132974267e-20,-0.1753332123621615,30.32885057471264,0.3131350178049842,-0.2778648974668303,1247,2000-01-02,2025-12-21
35532638,Brandenburg,-0.004330171902785918,3.359775887249759e-10,-0.12031799425540843,14.707637763371153,0.18349355793175115,-0.11253112033194779,1234,2000-01-02,2025-12-28
31481916,Brandenburg,0.0014374262101535373,0.001846433583775597,0.05947184824904842,30.80447916666667,0.17467612304893912,0.037355371900827855,1248,2000-01-02,2025-12-28
38530421,Brandenburg,0.019831960307058544,3.256413710195154e-29,0.21397525852718244,37.35412074554295,0.4712598816154306,0.5119659239842711,1234,2000-01-02,2025-10-26
45468055,Brandenburg,-0.0037323727774374736,2.711944860347247e-06,-0.08970379583955984,88.8071925566343,0.23000801690601236,-0.0969957081545147,1236,2000-01-02,2025-12-28
36441970,Brandenburg,-0.01372026180990332,5.66650362755564e-58,-0.31264966646092845,30.74056722689075,0.21526140474154082,-0.3562948207171335,1190,2000-01-02,2025-12-21
39496056,Brandenburg,-0.004412564180005947,1.0029473880503909e-05,-0.0840162222524552,44.31589156626506,0.26857950048632245,-0.11467230443974386,1245,2000-01-02,2025-12-28
33532388,Brandenburg,-0.010900474103016027,7.34021647524019e-21,-0.17465843288064153,8.768727080551846,0.3496564362942814,-0.28327802925620293,1284,2000-01-02,2025-12-28
