Zeitpunkt des Exports,Messstellenname,ID,Messstellenart,Hoehensystem,Gelaendehoehe (in Meter HS),Filteroberkante (in Meter HS),Filterunterkante (in Meter HS),NW - Niedrigster gemessener Wasserstand [cm u. GOK],MW - Mittlerer Wasserstand [cm u. GOK],HW - Hoechster gemessener Wasserstand [cm u. GOK],NW - Niedrigster gemessener Wasserstand [m ue. NHN],MW - Mittlerer Wasserstand [m ue. NHN],HW - Hoechster gemessener Wasserstand [m ue. NHN],Bezugszeitraum Hauptwerte,MW Januar [cm uGOK],MW Februar [cm uGOK],MW Maerz [cm uGOK],MW April [cm uGOK],MW Mai [cm uGOK],MW Juni [cm uGOK],MW Juli [cm uGOK],MW August [cm uGOK],MW September [cm uGOK],MW Oktober [cm uGOK],MW November [cm uGOK],MW Dezember [cm uGOK],Grundwasserleiterkomplex,loc_id,loc_name,east_3857,north_3857,east_25833,north_25833,x,y,geometry,index_right,WERT,SHAPE_AREA,SHAPE_LEN,z_terrain,h_measured,unsat_thickness_shp,dist_measured_cm,dist_measured_m,h_calculated,h_diff,is_topmost
02.02.2026,"45496000, Guteborn",45496000,Beobachtungsrohr,NHN92,118.36,113.36,111.36,214.0,154.0,106.0,116.22,116.82,117.3,2015 / 2025,,,,,,,,,,,,,,14842,"45496000, Guteborn",1550672.73146352,6695979.85625072,425595.0,5697109.0,425595.0,5697109.0,POINT (425595 5697109),5396.0,2.0,10345297.3688,97475.9058034,118.36,116.82,2.0,154.0,1.54,116.36,0.45999999999999375,True
02.02.2026,"41476554, Wildau-Wentdorf MP",41476554,Beobachtungsrohr,NHN92,85.3,53.2,51.2,1136.0,1050.0,932.0,73.94,74.8,75.98,1970 / 2025,,,,,,,,,,,,,,12780,"41476554, Wildau-Wentdorf MP",1508807.67670924,6780557.04406981,400484.0,5749975.0,400484.0,5749975.0,POINT (400484 5749975),36459.0,20.0,23610365.0725,201488.271788,85.3,74.8,20.0,1050.0,10.5,65.3,9.5,False
02.02.2026,"37394610, Dretzen SÃ¼d",37394610,Beobachtungsrohr,NHN92,106.1,79.1,77.1,2222.0,2172.0,2123.0,83.88,84.38,84.87,2001 / 2025,,,,,,,,,,,,,,13193,"37394610, Dretzen Süd",1368846.00820051,6836144.96255191,315247.0,5786591.0,315247.0,5786591.0,POINT (315247 5786591),1084.0,30.0,2860582.03993,7680.66275467,106.1,84.38,30.0,2172.0,21.72,76.1,8.280000000000001,False
02.02.2026,"28430020, Revier Dollgow, Jagen 45",28430020,Beobachtungsrohr,NHN92,60.1,,,110.0,67.0,36.0,59.0,59.43,59.74,1958 / 2025,,,,,,,,,,,,,,15351,"28430020, Revier Dollgow, Jagen 45",1446306.82769314,7004248.77833895,365634.0,5886917.0,365634.0,5886917.0,POINT (365634 5886917),21662.0,1.0,129896.504887,4159.39441995,60.1,59.43,1.0,67.0,0.67,59.1,0.3299999999999983,True
02.02.2026,"31471812, SophienstÃ¤dt OP",31471812,Beobachtungsrohr,NHN16,40.6,25.04,23.04,648.0,616.0,566.0,34.12,34.44,34.94,1968 / 2025,,,,,,,,,,,,,,9958,"31471812, Sophienstädt OP",1512993.10588067,6947364.38407334,405053.0,5851723.0,405053.0,5851723.0,POINT (405053 5851723),29082.0,7.5,9615833.21289,174542.943636,40.6,34.44,7.5,616.0,6.16,33.1,1.3399999999999963,True
02.02.2026,"40441041, JÃ¼terbog SÃ¼dwest UP",40441041,Beobachtungsrohr,NHN92,83.1,51.5,49.5,853.0,785.0,727.0,74.57,75.25,75.83,1998 / 2025,,,,,,,,,,,,,,13606,"40441041, Jüterbog Südwest UP",1451910.4198049,6796329.90605876,365576.0,5760512.0,365576.0,5760512.0,POINT (365576 5760512),36422.0,7.5,7502033.35074,131852.292118,83.1,75.25,7.5,785.0,7.85,75.6,0.3499999999999943,True
02.02.2026,"38431551, Buchholz, BahnhofstraÃe",38431551,Beobachtungsrohr,NHN92,43.8,39.1,37.1,203.0,138.0,35.0,41.77,42.42,43.45,1968 / 2025,,,,,,,,,,,,,,15415,"38431551, Buchholz, Bahnhofstraße",1438637.49252453,6829185.49724555,357965.0,5780915.0,357965.0,5780915.0,POINT (357965 5780915),36330.0,2.0,31507630.3385,309675.468107,43.8,42.42,2.0,138.0,1.38,41.8,0.6200000000000045,True
02.02.2026,"37532740, Wiesenau, GrabenÃ¼berfahrt",37532740,Beobachtungsrohr,NHN16,22.86,,,117.0,65.0,-4.0,21.69,22.21,22.9,1973 / 2025,,,,,,,,,,,,,,9319,"37532740, Wiesenau, Grabenüberfahrt",1629916.94591198,6845733.48427739,475547.0,5789075.0,475547.0,5789075.0,POINT (475547 5789075),15859.0,1.0,15114764.5926,86704.2336556,22.86,22.21,1.0,65.0,0.65,21.86,0.3500000000000014,True
02.02.2026,"33455021, Velten, MÃ¼hlenstraÃe OP",33455021,Beobachtungsrohr,NHN92,38.1,26.1,24.1,565.0,490.0,374.0,32.45,33.2,34.36,1978 / 2025,,,,,,,,,,,,,,14541,"33455021, Velten, Mühlenstraße OP",1465719.87257271,6926410.37087454,376107.0,5839696.0,376107.0,5839696.0,POINT (376107 5839696),27715.0,5.0,2148582.56156,73562.9287552,38.1,33.2,5.0,490.0,4.9,33.1,0.10000000000000142,True
02.02.2026,"32419851, Friesack, BahnÃ¼berfÃ¼hrung",32419851,Beobachtungsrohr,NHN16,28.9,23.9,21.9,216.0,155.0,75.0,26.74,27.35,28.15,2008 / 2025,,,,,,,,,,,,,,14774,"32419851, Friesack, Bahnüberführung",1401459.68125661,6938804.03446843,337351.0,5848344.0,337351.0,5848344.0,POINT (337351 5848344),22535.0,2.0,41952590.8221,382345.370493,28.9,27.35,2.0,155.0,1.55,26.9,0.45000000000000284,True
02.02.2026,"37431615, Reesdorf, gegenÃ¼ber Ausbau, MP",37431615,Beobachtungsrohr,NHN92,41.9,9.0,7.0,319.0,261.0,200.0,38.71,39.29,39.9,1975 / 2025,,,,,,,,,,,,,,13564,"37431615, Reesdorf, gegenüber Ausbau, MP",1439394.36623188,6842109.93442656,358656.0,5788816.0,358656.0,5788816.0,POINT (358656 5788816),36406.0,4.0,9197439.87128,254326.782804,41.9,39.29,4.0,261.0,2.61,37.9,1.3900000000000006,True
02.02.2026,"28430018, Zeutenwiesen, nÃ¶rdl. Zeutensee",28430018,Beobachtungsrohr,NHN92,60.0,,,114.0,78.0,30.0,58.86,59.22,59.7,1958 / 2025,,,,,,,,,,,,,,15337,"28430018, Zeutenwiesen, nördl. Zeutensee",1446025.51837073,7003899.03942474,365459.0,5886712.0,365459.0,5886712.0,POINT (365459 5886712),37607.0,3.0,958122.5711,68384.3717706,60.0,59.22,3.0,78.0,0.78,57.0,2.219999999999999,False
02.02.2026,"29481337, Ahlimbswalde",29481337,Beobachtungsrohr,NHN16,65.7,58.1,56.1,621.0,484.0,323.0,59.49,60.86,62.47,2003 / 2025,,,,,,,,,,,,,,10197,"29481337, Ahlimbswalde",1527519.87308068,6991943.47350259,414327.0,5878411.0,414327.0,5878411.0,POINT (414327 5878411),33060.0,4.0,220146.342697,5021.83136556,65.7,60.86,4.0,484.0,4.84,61.7,0.8400000000000034,True
02.02.2026,"46493440, GrÃ¼newald",46493440,Beobachtungsrohr,NHN92,129.59,122.59,120.59,208.0,146.0,73.0,127.51,128.13,128.86,2012 / 2025,,,,,,,,,,,,,,14897,"46493440, Grünewald",1557692.68103153,6692040.27253026,429946.0,5694592.0,429946.0,5694592.0,POINT (429946 5694592),36490.0,4.0,811303.568195,18759.454221,129.59,128.13,4.0,146.0,1.46,125.59,2.539999999999992,False
02.02.2026,"30360020, Wittenberge, Brahmhorst",30360020,Beobachtungsrohr,NHN92,20.4,15.5,13.5,340.0,195.0,27.0,17.0,18.45,20.13,2001 / 2025,,,,,,,,,,,,,,14611,"30360020, Wittenberge, Brahmhorst",1301938.09734058,6980536.98966503,278200.0,5875900.0,278200.0,5875900.0,POINT (278200 5875900),22205.0,1.0,5230845.1435,31403.3212301,20.4,18.45,1.0,195.0,1.95,19.4,0.9499999999999993,True
02.02.2026,"36406300, KirchmÃ¶ser, Zolchberge, OP",36406300,Beobachtungsrohr,NHN92,51.6,-0.2,-2.2,2286.0,2244.0,2156.0,28.74,29.16,30.04,1988 / 2025,,,,,,,,,,,,,,11256,"36406300, Kirchmöser, Zolchberge, OP",1382875.91532475,6866356.3406527,324516.0,5804740.0,324516.0,5804740.0,POINT (324516 5804740),1668.0,30.0,9357943.05211,27448.5395189,51.6,29.16,30.0,2244.0,22.44,21.6,7.559999999999999,False
02.02.2026,"36471636, Bohnsdorf 77",36471636,Beobachtungsrohr,NHN92,39.6,-20.9,-24.9,549.0,500.0,439.0,34.11,34.6,35.21,1993 / 2025,,,,,,,,,,,,,,11523,"36471636, Bohnsdorf 77",1510543.6723667,6870744.68123108,402647.4,5805253.0,402647.4,5805253.0,POINT (402647.4 5805253),11343.0,5.0,12419506.536,334691.166319,39.6,34.6,5.0,500.0,5.0,34.6,0.0,True
02.02.2026,"32392350, GÃ¼lpe, nahe Feldscheune OP",32392350,Beobachtungsrohr,NHN92,26.9,17.2,15.2,289.0,221.0,110.0,24.01,24.69,25.8,1998 / 2025,,,,,,,,,,,,,,14487,"32392350, Gülpe, nahe Feldscheune OP",1362714.37765917,6931724.11568022,313706.0,5844906.0,313706.0,5844906.0,POINT (313706 5844906),22616.0,2.0,27630457.3791,334520.251252,26.9,24.69,2.0,221.0,2.21,24.9,0.2099999999999973,True
02.02.2026,"29370011, DÃ¼pow, an der Kirche",29370011,Beobachtungsrohr,NHN92,35.2,28.2,26.2,565.0,476.0,373.0,29.55,30.44,31.47,2001 / 2025,,,,,,,,,,,,,,15438,"29370011, Düpow, an der Kirche",1324365.11168377,6994381.83331071,292079.0,5883614.0,292079.0,5883614.0,POINT (292079 5883614),22437.0,2.0,35197667.315,310995.620408,35.2,30.44,2.0,476.0,4.76,33.2,2.7600000000000016,False
02.02.2026,"31502039, Gabow, KSP 12",31502039,Beobachtungsrohr,NHN16,3.4,-4.21,-6.21,283.0,239.0,103.0,0.57,1.01,2.37,1972 / 2025,,,,,,,,,,,,,,8964,"31502039, Gabow, KSP 12",1567203.8318633,6948994.88641438,437891.0,5852176.0,437891.0,5852176.0,POINT (437891 5852176),29926.0,2.0,16655052.0005,146632.789121,3.4,1.01,2.0,239.0,2.39,1.4,0.3899999999999999,True
02.02.2026,"42536002, Forst-Eulo",42536002,Beobachtungsrohr,NHN16,71.81,65.4,63.4,257.0,206.0,112.0,69.24,69.75,70.69,1999 / 2025,,,,,,,,,,,,,,12577,"42536002, Forst-Eulo",1627162.74792778,6755590.34126273,473566.0,5733638.0,473566.0,5733638.0,POINT (473566 5733638),6523.0,2.0,12149641.0517,145155.923823,71.81,69.75,2.0,206.0,2.06,69.81,0.060000000000002274,True
02.02.2026,"41476553, Wildau-Wentdorf OP",41476553,Beobachtungsrohr,NHN92,85.3,73.2,71.2,1006.0,916.0,795.0,75.24,76.14,77.35,1970 / 2025,,,,,,,,,,,,,,12779,"41476553, Wildau-Wentdorf OP",1508807.67670924,6780557.04406981,400484.0,5749975.0,400484.0,5749975.0,POINT (400484 5749975),36459.0,20.0,23610365.0725,201488.271788,85.3,76.14,20.0,916.0,9.16,65.3,10.840000000000003,False
02.02.2026,"32512151, Altwriezener Loose",32512151,Beobachtungsrohr,NHN16,6.5,-0.57,-1.57,486.0,409.0,317.0,1.64,2.41,3.33,1972 / 2025,,,,,,,,,,,,,,9265,"32512151, Altwriezener Loose",1580215.98100343,6937360.32377756,445690.0,5845050.0,445690.0,5845050.0,POINT (445690 5845050),30233.0,3.0,134515.430796,2186.75297136,6.5,2.41,3.0,409.0,4.09,3.5,1.0899999999999999,True
02.02.2026,"38404680, Schlamau, ca. 500 m nordwestl.",38404680,Beobachtungsrohr,NHN92,154.1,79.1,75.1,5692.0,,5607.0,97.18,,98.03,2009 / 2025,,,,,,,,,,,,,,15068,"38404680, Schlamau, ca. 500 m nordwestl.",1384563.67216428,6824159.79212111,324635.0,5778897.0,324635.0,5778897.0,POINT (324635 5778897),1179.0,70.0,58825877.3776,84509.4032033,154.1,,70.0,,,84.1,,False
02.02.2026,"32464601, Klosterfelde, Trafostation UP",32464601,Beobachtungsrohr,NHN92,50.1,14.1,12.1,416.0,299.0,190.0,45.94,47.11,48.2,1973 / 2025,,,,,,,,,,,,,,14234,"32464601, Klosterfelde, Trafostation UP",1500352.71614556,6943977.76100533,397356.0,5849833.0,397356.0,5849833.0,POINT (397356 5849833),28352.0,2.0,14916145.4195,152894.709953,50.1,47.11,2.0,299.0,2.99,48.1,0.990000000000002,True
02.02.2026,"29490617, Sternfelde",29490617,Beobachtungsrohr,NHN92,55.4,49.1,47.2,254.0,163.0,46.0,52.86,53.77,54.94,1954 / 2025,165.0,156.0,149.0,142.0,142.0,148.0,157.0,165.0,171.0,175.0,174.0,171.0,,10144,"29490617, Sternfelde",1555150.33455436,6984779.72270464,430903.0,5873838.0,430903.0,5873838.0,POINT (430903 5873838),37670.0,2.0,6094830.34698,218652.338611,55.4,53.77,2.0,163.0,1.63,53.4,0.37000000000000455,True
02.02.2026,"32502105, NeukÃ¼strinchen",32502105,Beobachtungsrohr,NHN16,4.4,,,359.0,300.0,180.0,0.81,1.4,2.6,1969 / 2025,,,,,,,,,,,,,,9327,"32502105, Neuküstrinchen",1574429.32964734,6944914.3979198,442236.0,5849657.0,442236.0,5849657.0,POINT (442236 5849657),30526.0,3.0,81433.1732455,3033.63935058,4.4,1.4,3.0,300.0,3.0,1.4000000000000004,4.440892098500626e-16,True
02.02.2026,"35522580, Wulkow",35522580,Beobachtungsrohr,NHN16,49.5,,,553.0,444.0,344.0,43.97,45.06,46.06,1969 / 2025,,,,,,,,,,,,,,9138,"35522580, Wulkow",1611303.56449422,6873327.84893314,464255.0,5805995.0,464255.0,5805995.0,POINT (464255 5805995),15006.0,4.0,806594.982548,52624.8163185,49.5,45.06,4.0,444.0,4.44,45.5,0.4399999999999977,True
02.02.2026,"33442430, SchÃ¶nwalde Friedhof",33442430,Beobachtungsrohr,NHN92,34.0,25.2,23.2,322.0,272.0,218.0,30.78,31.28,31.82,1999 / 2025,,,,,,,,,,,,,,14282,"33442430, Schönwalde Friedhof",1461551.92292542,6910597.04457192,373328.0,5830176.0,373328.0,5830176.0,POINT (373328 5830176),27532.0,3.0,746158.237838,26389.0235172,34.0,31.28,3.0,272.0,2.72,31.0,0.28000000000000114,True
02.02.2026,"28410240, Schweinrich",28410240,Beobachtungsrohr,NHN92,78.4,71.9,69.9,572.0,495.0,406.0,72.68,73.45,74.34,2004 / 2025,,,,,,,,,,,,,,15172,"28410240, Schweinrich",1406417.03221159,7015221.78797156,341872.0,5894225.0,341872.0,5894225.0,POINT (341872 5894225),22635.0,7.5,20797299.7823,158408.167736,78.4,73.45,7.5,495.0,4.95,70.9,2.549999999999997,False
02.02.2026,"36441862, Wilhelmshorst, westl. Hubertus-/Forstweg, MP2",36441862,Beobachtungsrohr,NHN92,50.7,-29.5,-31.5,1570.0,1506.0,1448.0,35.0,35.64,36.22,2008 / 2025,,,,,,,,,,,,,,14798,"36441862, Wilhelmshorst, westl. Hubertus-/Forstweg, MP2",1452332.23109992,6860648.50638952,366898.0,5799926.0,366898.0,5799926.0,POINT (366898 5799926),36331.0,15.0,30838997.2652,233133.842812,50.7,35.64,15.0,1506.0,15.06,35.7,0.060000000000002274,True
02.02.2026,"29443680, Gransee OP",29443680,Beobachtungsrohr,NHN92,50.3,34.9,30.9,259.0,220.0,178.0,47.71,48.1,48.52,2007 / 2025,,,,,,,,,,,,,,14768,"29443680, Gransee OP",1462925.41075609,6984882.54797626,375323.0,5875019.0,375323.0,5875019.0,POINT (375323 5875019),37666.0,2.0,12402362.1589,167544.560483,50.3,48.1,2.0,220.0,2.2,48.3,0.19999999999999574,True
02.02.2026,"26471096, Parmen UP",26471096,Beobachtungsrohr,NHN92,97.5,49.9,47.9,1950.0,1802.0,1705.0,78.0,79.48,80.45,1999 / 2025,,,,,,,,,,,,,,10262,"26471096, Parmen UP",1512601.21322861,7047904.38577164,406005.0,5912077.0,406005.0,5912077.0,POINT (406005 5912077),34432.0,20.0,21152302.8855,204390.732324,97.5,79.48,20.0,1802.0,18.02,77.5,1.980000000000004,False
02.02.2026,"38505049, Schwenow MP",38505049,Beobachtungsrohr,NHN92,57.8,-5.7,-7.7,1555.0,1519.0,1465.0,42.25,42.61,43.15,1996 / 2025,,,,,,,,,,,,,,11766,"38505049, Schwenow MP",1559641.32033754,6825122.98278163,432280.0,5776853.0,432280.0,5776853.0,POINT (432280 5776853),36523.0,20.0,5437935.72525,85943.9048505,57.8,42.61,20.0,1519.0,15.19,37.8,4.810000000000002,False
02.02.2026,"31439300, Papstthum",31439300,Beobachtungsrohr,NHN92,38.1,33.2,31.2,352.0,280.0,200.0,34.58,35.3,36.1,1973 / 2025,,,,,,,,,,,,,,14555,"31439300, Papstthum",1438972.38144376,6953940.08024841,360350.0,5856778.0,360350.0,5856778.0,POINT (360350 5856778),37737.0,2.0,18681154.4758,118954.286016,38.1,35.3,2.0,280.0,2.8,36.1,0.8000000000000043,True
02.02.2026,"41500669, Burg",41500669,Beobachtungsrohr,NN,53.95,53.3,52.3,124.0,71.0,7.0,52.71,53.24,53.88,1954 / 2025,,,,,,,,,,,,,,9855,"41500669, Burg",1575471.53976742,6772857.47717171,441637.42,5744576.26,441637.42,5744576.26,POINT (441637.42 5744576.26),6445.0,1.0,73722135.9224,314618.352761,53.95,53.24,1.0,71.0,0.71,52.95,0.28999999999999915,True
02.02.2026,"31464501, Liebenwalde, Sandberge",31464501,Beobachtungsrohr,NHN92,39.8,36.4,34.4,219.0,148.0,40.0,37.61,38.32,39.4,1973 / 2025,,,,,,,,,,,,,,13885,"31464501, Liebenwalde, Sandberge",1492522.20709082,6956560.64338761,392781.0,5857533.0,392781.0,5857533.0,POINT (392781 5857533),27946.0,2.0,4569823.30435,20525.3761486,39.8,38.32,2.0,148.0,1.48,37.8,0.5200000000000031,True
02.02.2026,"32502102, Wriezen",32502102,Beobachtungsrohr,NHN16,8.9,3.39,1.39,635.0,555.0,453.0,2.55,3.35,4.37,1967 / 2025,,,,,,,,,,,,,,9281,"32502102, Wriezen",1573200.05500565,6929635.04734453,441380.0,5840425.0,441380.0,5840425.0,POINT (441380 5840425),31007.0,5.0,4572037.01573,160245.758566,8.9,3.35,5.0,555.0,5.55,3.9000000000000004,0.5500000000000003,True
02.02.2026,"31512063, ZÃ¤ckericker Loose, Neub.",31512063,Beobachtungsrohr,NHN16,3.6,-2.39,-4.39,89.0,12.0,-98.0,2.71,3.48,4.58,1972 / 2025,,,,,,,,,,,,,,9163,"31512063, Zäckericker Loose, Neub.",1582893.22879092,6948464.07215347,447386.0,5851743.0,447386.0,5851743.0,POINT (447386 5851743),30408.0,1.0,25622.1234886,1036.28906769,3.6,3.48,1.0,12.0,0.12,2.6,0.8799999999999999,True
02.02.2026,"39506107, Dollgen",39506107,Beobachtungsrohr,NHN92,52.0,46.5,44.5,377.0,291.0,186.0,48.23,49.09,50.14,1970 / 2025,289.0,285.0,281.0,276.0,277.0,280.0,285.0,288.0,292.0,295.0,293.0,293.0,,10712,"39506107, Dollgen",1563777.25663093,6802158.90778988,434637.77,5762717.03,434637.77,5762717.03,POINT (434637.77 5762717.03),11999.0,2.0,307862.719981,4185.93554616,52.0,49.09,2.0,291.0,2.91,50.0,0.9099999999999966,True
02.02.2026,"42486014, Beesdau",42486014,Beobachtungsrohr,NHN92,61.51,57.59,55.59,307.0,189.0,69.0,58.44,59.62,60.82,1998 / 2025,,,,,,,,,,,,,,11483,"42486014, Beesdau",1528930.29735018,6763235.29383869,412737.0,5739052.0,412737.0,5739052.0,POINT (412737 5739052),5401.0,1.0,9968271.51177,99365.6935224,61.51,59.62,1.0,189.0,1.89,60.51,0.8900000000000006,True
02.02.2026,"32464606, Zehlendorf UP",32464606,Beobachtungsrohr,NHN92,51.3,22.3,16.5,523.0,443.0,343.0,46.07,46.87,47.87,2006 / 2025,,,,,,,,,,,,,,14931,"32464606, Zehlendorf UP",1492383.27252551,6943114.6527651,392517.0,5849416.0,392517.0,5849416.0,POINT (392517 5849416),28394.0,5.0,8804737.43209,161996.136724,51.3,46.87,5.0,443.0,4.43,46.3,0.5700000000000003,True
02.02.2026,"33470959, RÃ¶ntgental",33470959,Beobachtungsrohr,NN,60.9,57.1,55.1,246.0,168.0,52.0,58.44,59.22,60.38,1959 / 2025,,,,,,,,,,,,,,10867,"33470959, Röntgental",1506453.39201544,6918239.93814169,400734.0,5834179.0,400734.0,5834179.0,POINT (400734 5834179),28128.0,2.0,3426182.31047,82335.7440617,60.9,59.22,2.0,168.0,1.68,58.9,0.3200000000000003,True
02.02.2026,"31502037, Hohenwutzen",31502037,Beobachtungsrohr,NHN92,3.5,-1.4,-2.4,137.0,75.0,-70.0,2.13,2.75,4.2,1974 / 2025,,,,,,,,,,,,,,9813,"31502037, Hohenwutzen",1575959.64751139,6950008.38231076,443199.0,5852723.0,443199.0,5852723.0,POINT (443199 5852723),29927.0,1.0,16570378.4229,155330.033275,3.5,2.75,1.0,75.0,0.75,2.5,0.25,True
02.02.2026,"37501761, Wendisch Rietz OP",37501761,Beobachtungsrohr,NHN92,41.87,32.85,30.85,251.0,179.0,72.0,39.36,40.08,41.15,1979 / 2025,,,,,,,,,,,,,,11301,"37501761, Wendisch Rietz OP",1559938.6774531,6840620.72978665,432592.0,5786345.0,432592.0,5786345.0,POINT (432592 5786345),16922.0,3.0,144142.583843,2240.7026905,41.87,40.08,3.0,179.0,1.79,38.87,1.2100000000000009,True
02.02.2026,"43546018, Jerischke OP",43546018,Beobachtungsrohr,NHN92,139.15,116.15,114.15,2376.0,2253.0,2135.0,115.39,116.62,117.8,1996 / 2025,,,,,,,,,,,,,,12001,"43546018, Jerischke OP",1639730.68717452,6729319.74088488,481299.0,5717329.0,481299.0,5717329.0,POINT (481299 5717329),6419.0,30.0,5269759.22486,26433.9931565,139.15,116.62,30.0,2253.0,22.53,109.15,7.469999999999999,False
02.02.2026,"38431560, Deutsch-Bork West",38431560,Beobachtungsrohr,NHN92,42.4,36.9,34.9,180.0,109.0,48.0,40.6,41.31,41.92,2007 / 2025,,,,,,,,,,,,,,15230,"38431560, Deutsch-Bork West",1430189.17553463,6829875.20601025,352787.0,5781489.0,352787.0,5781489.0,POINT (352787 5781489),1208.0,2.0,1062493.62005,5658.14683906,42.4,41.31,2.0,109.0,1.09,40.4,0.9100000000000037,True
02.02.2026,"45466812, MÃ¶glenz",45466812,FeuerlÃ¶schbrunnen,NHN92,88.1,,,191.0,137.0,33.0,86.19,86.73,87.77,1986 / 2025,,,,,,,,,,,,,,11812,"45466812, Möglenz",1484543.34970408,6708309.83849787,384465.5,5705554.67,384465.5,5705554.67,POINT (384465.5 5705554.67),4913.0,2.0,4984774.19772,22043.3409078,88.1,86.73,2.0,137.0,1.37,86.1,0.6300000000000097,True
02.02.2026,"41466509, Dahme",41466509,FeuerlÃ¶schbrunnen,NHN16,87.1,,,361.0,270.0,173.0,83.49,84.4,85.37,1979 / 2025,,,,,,,,,,,,,,9985,"41466509, Dahme",1494308.11960382,6776339.38898956,391465.0,5747560.0,391465.0,5747560.0,POINT (391465 5747560),4347.0,2.0,13776040.9972,86799.7263752,87.1,84.4,2.0,270.0,2.7,85.1,0.6999999999999886,True
02.02.2026,"41476562, Langengrassau",41476562,Beobachtungsrohr,NHN92,87.0,40.9,36.9,359.0,296.0,219.0,83.41,84.04,84.81,1972 / 2025,,,,,,,,,,,,,,12944,"41476562, Langengrassau",1519413.98124706,6770139.67789127,406921.0,5743422.0,406921.0,5743422.0,POINT (406921 5743422),5390.0,15.0,10524089.5252,85965.3464768,87.0,84.04,15.0,296.0,2.96,72.0,12.040000000000006,False
02.02.2026,"45455001, MÃ¼hlberg",45455001,Beobachtungsrohr,NHN92,90.1,80.1,78.1,671.0,558.0,112.0,83.39,84.52,88.98,2007 / 2025,,,,,,,,,,,,,,11272,"45455001, Mühlberg",1469644.06730189,6699277.65925742,375035.88,5700153.32,375035.88,5700153.32,POINT (375035.88 5700153.32),5331.0,4.0,911044.969245,51824.9164795,90.1,84.52,4.0,558.0,5.58,86.1,1.5799999999999983,False
02.02.2026,"32512169, NeulietzegÃ¶ricke",32512169,FeuerlÃ¶schbrunnen,NHN16,6.5,,,416.0,351.0,233.0,2.34,2.99,4.17,1984 / 2025,,,,,,,,,,,,,,8562,"32512169, Neulietzegöricke",1585149.43293828,6938910.61594449,448691.0,5845955.0,448691.0,5845955.0,POINT (448691 5845955),29934.0,3.0,12359982.0628,213313.363422,6.5,2.99,3.0,351.0,3.51,3.5,0.5099999999999998,True
02.02.2026,"30429666, Neuruppin, am Klappgraben OP",30429666,Beobachtungsrohr,NHN16,44.0,36.5,34.5,198.0,115.0,24.0,42.02,42.85,43.76,1969 / 2025,,,,,,,,,,,,,,14605,"30429666, Neuruppin, am Klappgraben OP",1423169.95738726,6970689.2288538,351102.0,5867160.0,351102.0,5867160.0,POINT (351102 5867160),22400.0,2.0,14797048.0803,154847.032022,44.0,42.85,2.0,115.0,1.15,42.0,0.8500000000000014,True
02.02.2026,"29410540, Teetz, 50 m sÃ¼dl.",29410540,Beobachtungsrohr,NHN92,46.16,,,104.0,46.0,-25.0,45.12,45.7,46.41,1969 / 2025,,,,,,,,,,,,,,13945,"29410540, Teetz, 50 m südl.",1391922.91773286,6985461.03716443,332549.0,5876666.0,332549.0,5876666.0,POINT (332549 5876666),22645.0,2.0,19052586.1105,184513.759534,46.16,45.7,2.0,46.0,0.46,44.16,1.5400000000000063,False
02.02.2026,"29370020, Perleberg, Wittenberger StraÃe",29370020,Beobachtungsrohr,NHN92,31.2,25.7,23.7,441.0,397.0,340.0,26.79,27.23,27.8,2001 / 2025,,,,,,,,,,,,,,15439,"29370020, Perleberg, Wittenberger Straße",1318939.37997932,6995856.94441362,288853.0,5884642.0,288853.0,5884642.0,POINT (288853 5884642),24614.0,4.0,12478232.7031,196705.867293,31.2,27.23,4.0,397.0,3.97,27.2,0.030000000000001137,True
02.02.2026,"26486009, Bollmannshof OP",26486009,Beobachtungsrohr,NHN92,67.9,52.4,50.4,1162.0,1102.0,1004.0,56.28,56.88,57.86,1979 / 2025,,,,,,,,,,,,,,10269,"26486009, Bollmannshof OP",1528616.45620007,7048649.97968199,415589.0,5912342.0,415589.0,5912342.0,POINT (415589 5912342),33380.0,15.0,334285.880534,3432.99892922,67.9,56.88,15.0,1102.0,11.02,52.900000000000006,3.979999999999997,False
02.02.2026,"36422930, Lehnin, ca. 400 m sÃ¼dl. AB",36422930,Beobachtungsrohr,NHN92,34.8,27.2,25.2,359.0,320.0,259.0,31.21,31.6,32.21,1969 / 2025,,,,,,,,,,,,,,13295,"36422930, Lehnin, ca. 400 m südl. AB",1419961.19314825,6861182.99850671,347097.0,5800827.0,347097.0,5800827.0,POINT (347097 5800827),1807.0,3.0,11483097.0247,208965.753438,34.8,31.6,3.0,320.0,3.2,31.799999999999997,0.19999999999999574,True
02.02.2026,"29350020, Cumlosen, nordwestl. OP",29350020,Beobachtungsrohr,NHN92,20.7,-15.3,-19.3,440.0,332.0,65.0,16.3,17.38,20.05,2001 / 2025,,,,,,,,,,,,,,14027,"29350020, Cumlosen, nordwestl. OP",1297308.39202581,6990216.13857648,275681.0,5881846.0,275681.0,5881846.0,POINT (275681 5881846),22305.0,3.0,8959321.62516,81941.3119967,20.7,17.38,3.0,332.0,3.32,17.7,0.3200000000000003,True
