ID,Region,Pct_Missing,Max_Gap_Weeks,Flagged
31502025,Brandenburg,18.743343982960596,84,True
30360035,Brandenburg,15.654952076677317,15,False
38465204,Brandenburg,54.31309904153354,977,True
38471052,Brandenburg,8.040468583599573,2,False
35442150,Brandenburg,39.40362087326943,634,True
33419915,Brandenburg,9.850905218317358,2,False
29490634,Brandenburg,8.572949946751864,5,False
42505000,Brandenburg,59.63791267305645,642,True
39532920,Brandenburg,10.489882854100106,31,False
28511230,Brandenburg,11.608093716719916,11,False
31519235,Brandenburg,35.623003194888184,276,True
41466515,Brandenburg,56.54952076677316,334,True
38515039,Brandenburg,29.925452609158683,299,True
45476066,Brandenburg,51.17145899893504,303,True
30461768,Brandenburg,39.61661341853035,156,True
31439116,Brandenburg,19.275825346112885,52,False
34437055,Brandenburg,11.661341853035143,26,False
29463892,Brandenburg,53.03514376996805,451,True
42519004,Brandenburg,68.370607028754,270,True
29490633,Brandenburg,8.732694355697552,3,False
38465203,Brandenburg,61.92758253461129,1158,True
28390121,Brandenburg,37.59318423855165,588,True
33502242,Brandenburg,9.424920127795527,13,False
34522455,Brandenburg,54.632587859424916,986,True
38461267,Brandenburg,24.8136315228967,348,True
28401170,Brandenburg,28.168264110756127,338,True
31429740,Brandenburg,77.74227902023429,1407,True
33512289,Brandenburg,8.839190628328009,8,False
31400830,Brandenburg,49.201277955271564,787,True
28401184,Brandenburg,47.657082002129926,799,True
42529060,Brandenburg,75.1863684771033,1356,True
36459821,Brandenburg,15.867944621938232,49,False
38470312,Brandenburg,43.76996805111821,23,True
35442336,Brandenburg,27.263045793397232,75,True
38413472,Brandenburg,35.99574014909478,384,True
43520083,Brandenburg,73.9084132055378,810,True
38539092,Brandenburg,13.152289669861556,87,True
33470916,Brandenburg,7.987220447284344,1,False
35442309,Brandenburg,13.205537806176784,39,False
34522490,Brandenburg,4.63258785942492,6,False
33512273,Brandenburg,4.898828541001065,5,False
34522464,Brandenburg,5.378061767838125,11,False
45496242,Brandenburg,72.36421725239617,1358,True
30491527,Brandenburg,30.085197018104363,547,True
33470920,Brandenburg,8.040468583599573,1,False
29341721,Brandenburg,48.18956336528222,645,True
32419819,Brandenburg,61.7678381256656,1095,True
38421581,Brandenburg,38.07241746538871,565,True
36412784,Brandenburg,41.79978700745474,206,True
34522497,Brandenburg,8.30670926517572,3,False
35490289,Brandenburg,6.070287539936102,15,False
32471950,Brandenburg,9.79765708200213,27,False
42530371,Brandenburg,8.572949946751864,3,False
26491068,Brandenburg,37.53993610223642,369,True
28511231,Brandenburg,16.293929712460063,41,False
