ID,Region,Pct_Missing,Max_Gap_Weeks,Flagged
36490281,Brandenburg,61.60648489314665,241,True
34481535,Brandenburg,8.327192336035372,5,False
28440010,Brandenburg,78.40825350036846,22,True
41496009,Brandenburg,9.064112011790716,89,True
37423400,Brandenburg,8.253500368459838,1,False
33522341,Brandenburg,8.179808400884303,1,False
36432281,Brandenburg,39.277818717759764,434,True
34480880,Brandenburg,9.579955784819456,3,False
37530165,Brandenburg,8.253500368459838,14,False
32455002,Brandenburg,28.592483419307296,261,True
32529250,Brandenburg,7.663964627855564,38,False
29501404,Brandenburg,15.549005158437732,101,True
28441303,Brandenburg,8.695652173913043,9,False
45496172,Brandenburg,60.86956521739131,123,True
35432347,Brandenburg,8.621960206337508,5,False
43486001,Brandenburg,56.66912306558585,75,True
29391203,Brandenburg,17.096536477523948,20,False
42529154,Brandenburg,59.02726602800294,214,True
33427520,Brandenburg,10.980103168754605,36,False
36461327,Brandenburg,9.727339719970523,23,False
34426014,Brandenburg,8.548268238761974,10,False
37540417,Brandenburg,3.2424465733235075,4,False
42500025,Brandenburg,2.210759027266028,13,False
33392320,Brandenburg,9.432571849668387,16,False
36451921,Brandenburg,12.96978629329403,8,False
36441981,Brandenburg,20.854826823876195,31,True
30463568,Brandenburg,32.424465733235074,9,True
37539048,Brandenburg,8.400884303610907,5,False
36459946,Brandenburg,9.727339719970523,2,False
36451317,Brandenburg,12.159174649963154,2,False
38431483,Brandenburg,9.137803979366248,3,False
39471202,Brandenburg,12.896094325718495,44,False
26390032,Brandenburg,13.264554163596168,44,False
36412070,Brandenburg,44.14148857774502,444,True
37441682,Brandenburg,8.327192336035372,1,False
40496301,Brandenburg,36.109064112011794,83,True
34426013,Brandenburg,8.548268238761974,10,False
39506010,Brandenburg,93.22033898305084,1253,True
31481914,Brandenburg,8.990420044215181,6,False
35416181,Brandenburg,5.895357406042741,5,False
38441700,Brandenburg,9.874723655121592,6,False
26510037,Brandenburg,71.84966838614592,883,True
36451328,Brandenburg,8.179808400884303,3,False
36441972,Brandenburg,12.380250552689757,4,False
37529023,Brandenburg,9.506263817243921,33,False
40431025,Brandenburg,8.400884303610907,5,False
39496054,Brandenburg,8.032424465733234,1,False
35532634,Brandenburg,12.159174649963154,28,False
35422520,Brandenburg,9.137803979366248,14,False
38451306,Brandenburg,8.327192336035372,5,False
32409915,Brandenburg,87.1039056742815,1182,True
33532383,Brandenburg,19.233603537214446,55,True
31481922,Brandenburg,9.211495946941783,11,False
31491982,Brandenburg,8.253500368459838,3,False
31445101,Brandenburg,10.316875460574797,6,False
34447012,Brandenburg,13.411938098747237,18,False
39515055,Brandenburg,50.700073691967575,637,True
34426025,Brandenburg,8.400884303610907,2,False
27400244,Brandenburg,9.579955784819456,9,False
39540250,Brandenburg,2.726602800294768,13,False
35459842,Brandenburg,19.086219602063377,78,True
34426022,Brandenburg,8.327192336035372,1,False
33532384,Brandenburg,17.538688282977155,44,False
36441988,Brandenburg,11.422254974207812,10,False
33522324,Brandenburg,12.601326455416359,8,False
30453790,Brandenburg,8.769344141488578,9,False
34427104,Brandenburg,27.413411938098747,187,True
40510023,Brandenburg,69.56521739130434,722,True
39496091,Brandenburg,54.826823876197494,19,True
45468059,Brandenburg,8.400884303610907,5,False
42516182,Brandenburg,35.298452468680914,456,True
27400243,Brandenburg,9.506263817243921,9,False
29463384,Brandenburg,8.916728076639647,9,False
35481611,Brandenburg,11.643330876934414,37,False
37471699,Brandenburg,10.243183492999263,21,False
33522339,Brandenburg,8.916728076639647,7,False
31481907,Brandenburg,15.843773028739868,129,True
27519033,Brandenburg,10.095799557848196,5,False
