well_id,region,slope_m_per_year,p_value,tau,mean_level,std_level,total_change_est,count,start_date,end_date,x,y
712,Berlin,-0.006001167416119,1.325310897466692e-06,-0.0885572145165315,33.91332267181855,0.282908095424229,-0.1556113801452809,1331,2000-01-23,2025-12-28,383548.56,5812418.0
7125,Berlin,-0.0154405976676373,1.960146068804266e-19,-0.1650920077415925,36.644135571070535,0.4149173500631743,-0.4012653061224183,1330,2000-01-02,2025-12-28,389138.23,5808579.05
7132,Berlin,-0.0189624755769616,5.746973513928993e-28,-0.1993345568684832,36.706980320519605,0.4302050132155803,-0.4927907410719232,1349,2000-01-02,2025-12-28,387531.7,5807492.66
7136,Berlin,-0.0208814117164724,9.966561000356443e-35,-0.2278982607917262,38.83857663805121,0.3928398190426704,-0.5426594387755128,1298,2000-01-02,2025-12-28,392445.0,5804077.7
7147,Berlin,-0.0013100319213799,0.1967896754208299,-0.023495429205673,33.222702531198074,0.2132767203814834,-0.0340446899322075,1347,2000-01-02,2025-12-28,384895.1,5813752.1
7171,Berlin,-0.0199475423972406,1.6196848007885648e-35,-0.226670317141195,36.26177697408077,0.3987481682110175,-0.5183903420523155,1343,2000-01-02,2025-12-28,386183.09,5807508.28
7192,Berlin,-0.012214900193654,4.2807681479586864e-21,-0.1717785861151929,35.43200262383434,0.3299751487237248,-0.3174369134515093,1343,2000-01-02,2025-12-28,388904.2,5810120.2
7195,Berlin,-0.0367385723480861,5.5998015985622674e-180,-0.5280933102476142,27.293617828949763,0.3729915983399371,-0.9547502497687428,1309,2000-01-02,2025-12-28,378983.58,5814826.64
720,Berlin,-0.0092807735742521,9.529670458819844e-20,-0.167366343501102,35.12551024279211,0.2349974390922502,-0.2411857707509972,1318,2000-01-02,2025-12-28,381901.4,5809582.1
7206,Berlin,-0.0095874046588335,1.002374501095657e-27,-0.1987155330195124,34.148475412155946,0.2181893730537867,-0.2491544011544105,1346,2000-01-02,2025-12-28,387850.23,5811626.3
721,Berlin,-0.0180326286203104,5.336981462413803e-69,-0.3200389669900348,32.64785641598412,0.2612453587822519,-0.4675893926432872,1343,2000-01-23,2025-12-28,379908.3,5811291.3
7214,Berlin,-0.0133388829215897,9.523324852683616e-127,-0.4398303804807786,29.80796896130053,0.158363473590455,-0.3458796992481218,1324,2000-01-23,2025-12-28,370297.91,5808936.0
7219,Berlin,0.0033161291595942,1.4927958499972744e-07,0.0962625962738445,29.84165875402793,0.1764167657553874,0.0861785023487152,1330,2000-01-02,2025-12-28,371607.2,5807726.8
7237,Berlin,-0.0105718946232339,1.566880517748626e-74,-0.3366046443909503,29.555923374977368,0.1635608572661132,-0.2706868131868139,1315,2000-05-21,2025-12-28,373806.3,5808246.1
7240,Berlin,-0.0232643312101902,5.095979166721604e-145,-0.4679506601766759,29.308196926083863,0.2571633160333212,-0.6005732484076229,1340,2000-01-23,2025-11-16,375666.82,5807939.03
7248,Berlin,-0.0167336526447312,1.909717056023415e-62,-0.3055859388291443,30.73892287434161,0.2610865133400792,-0.4339067055393564,1329,2000-01-23,2025-12-28,372792.67,5806136.71
7250,Berlin,-0.038488552517781,9.31230356782901e-150,-0.4820421976047264,28.521252154542804,0.4093192065670852,-0.979574494744128,1304,2000-07-16,2025-12-28,377833.89,5808999.81
7255,Berlin,0.0055352091331579,1.3878357115098238e-24,0.1887116070679112,29.733831793143437,0.1647945992042556,0.1438472418670373,1314,2000-01-02,2025-12-28,375303.6,5806669.3
726,Berlin,-0.0005801710126953,0.4488046961274146,-0.0138867725462582,34.79413946858864,0.1984882672661329,-0.0150772984325923,1328,2000-01-02,2025-12-28,380621.6,5809843.0
7264,Berlin,-0.008553864168618,5.250649950651707e-34,-0.2214004941725752,29.48825107903488,0.1942509037486929,-0.2222950819672083,1346,2000-01-02,2025-12-28,374840.0,5810162.4
7269,Berlin,-0.0090699549271932,1.3341541389163563e-48,-0.2693660272968333,29.11531318265384,0.1755218821502544,-0.2351856074344895,1321,2000-01-23,2025-12-28,374088.18,5811270.88
7275,Berlin,-0.0108534705090835,9.573723086680076e-21,-0.1708512530902936,34.077915667166415,0.2767351248651331,-0.2814324960753727,1334,2000-01-23,2025-12-28,381383.64,5811574.21
728,Berlin,-0.0253956093478404,8.170788546241679e-122,-0.4316623393971263,31.802573556998556,0.2773188092725282,-0.6585128436232636,1320,2000-01-23,2025-12-28,378865.5,5810204.1
7286,Berlin,-0.0126328191171681,1.9091473704740374e-40,-0.2428938936163849,27.744488139625723,0.2406795052474309,-0.3282976565644346,1341,2000-01-02,2025-12-28,377567.0,5813065.5
